,time,sector,camera,ccd,ra,dec,column,row,vmag,hmag
210,3813.0508007544904,92,2,3,286.73521257559617,-18.68483469270713,1596.4252672731277,43.49405661145003,19.327425960196923,
211,3813.1008007547593,92,2,3,286.7264078068203,-18.685063629675543,1596.2671099073136,41.96448277768113,19.32583428841853,
212,3813.1508007545626,92,2,3,286.71759581665,-18.685296828244784,1596.1095803887788,40.433376398008754,19.32422943333041,
213,3813.200800754832,92,2,3,286.7087767277335,-18.68553430576302,1595.9526847197671,38.9007578005151,19.322615843538653,
214,3813.2508007546353,92,2,3,286.69995066304676,-18.685776079569642,1595.796428906928,37.36664738052582,19.320997967709246,
215,3813.300800754439,92,2,3,286.6911177453183,-18.686022167010655,1595.6408189510662,35.83106550073137,19.319380254463102,
216,3813.3508007547084,92,2,3,286.68227809727546,-18.686272585432242,1595.4858608515476,34.29403253400484,19.317767152421126,
217,3813.4008007545117,92,2,3,286.6734318418915,-18.686527352173545,1595.3315606105825,32.75556890643647,19.316163110249303,
218,3813.4508007547806,92,2,3,286.6645791018092,-18.686786484583134,1595.1779242231644,31.215694997106013,19.314572576553743,
219,3813.5008007545835,92,2,3,286.65572000000003,-18.68705,1595.0249576885274,29.67443125281656,19.313,
220,3813.550800754386,92,2,3,286.646854663088,-18.687317905735,1594.8726653341766,28.131798969227958,19.311448588632807,
221,3813.600800754654,92,2,3,286.63798323330076,-18.687590168957758,1594.721044821383,26.58782297863018,19.309916588192447,
222,3813.650800754456,92,2,3,286.6291058570141,-18.687866746794892,1594.5700921455423,25.042529048345905,19.308401003885606,
223,3813.700800754724,92,2,3,286.62022268027266,-18.688147596383274,1594.4198032920115,23.495942898596667,19.30689884086218,
224,3813.7508007545257,92,2,3,286.611333849451,-18.688432674849363,1594.2701742473291,21.948090317605157,19.305407104328307,
225,3813.8008007543276,92,2,3,286.60243951067486,-18.688721939327475,1594.1212009894077,20.398997060896896,19.303922799448106,
226,3813.850800754595,92,2,3,286.59353981006905,-18.68901534695207,1593.9728794917341,18.84868889447567,19.302442931385993,
227,3813.900800754397,92,2,3,286.5846348940061,-18.689312854849373,1593.825205727471,17.297191638209604,19.300964505347697,
228,3813.950800754665,92,2,3,286.57572490852607,-18.68961442015666,1593.6781756598007,15.74453106477765,19.299484526483788,
229,3814.0008007544675,92,2,3,286.56681,-18.68992,1593.5317852528976,14.190733015332917,19.298,
230,3814.0508007542703,92,2,3,286.557890312242,-18.690229534346848,1593.3860274091708,12.635823246968776,19.296508685306275,
231,3814.1008007545393,92,2,3,286.5489659798379,-18.690542894496545,1593.240882812543,11.079827320423735,19.295011358794554,
232,3814.1508007543425,92,2,3,286.5400371353151,-18.690859934572607,1593.096329089693,9.522770794644337,19.293509551144187,
233,3814.2008007546115,92,2,3,286.53110391086824,-18.691180508710303,1592.9523438534325,7.964679176209149,19.292004792978688,
234,3814.250800754415,92,2,3,286.52216643902415,-18.691504471033006,1592.8089047134529,6.405578035442829,19.290498614977533,
